 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      1522316   6:1522316   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522317   6:1522317   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522325   6:1522325   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522464   6:1522464   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522490   6:1522490   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522502   6:1522502   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522534   6:1522534   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522597   6:1522597   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522636   6:1522636  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1522681   6:1522681   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522728   6:1522728   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522734   6:1522734   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522795   6:1522795   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522797   6:1522797   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522842   6:1522842   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522845   6:1522845   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1522914   6:1522914   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1523003   6:1523003   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523004   6:1523004  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      1523070   6:1523070   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523106   6:1523106   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523128   6:1523128   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523164   6:1523164   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523185   6:1523185  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1523232   6:1523232   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1523234   6:1523234   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523237   6:1523237   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523250   6:1523250  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1523252   6:1523252   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523268   6:1523268   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523359   6:1523359   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523372   6:1523372   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523456   6:1523456   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523459   6:1523459   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523493   6:1523493   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523498   6:1523498   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1523756   6:1523756   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1524122   6:1524122   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1524222   6:1524222   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1524460   6:1524460   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1524508   6:1524508  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1524569   6:1524569   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1524894   6:1524894  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      1525073   6:1525073   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1525116   6:1525116   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1525226   6:1525226   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1525493   6:1525493   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1525781   6:1525781   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1526080   6:1526080   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1526616   6:1526616   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1526801   6:1526801   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1528088   6:1528088   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1528313   6:1528313  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      1528325   6:1528325   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      1528339   6:1528339   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1528392   6:1528392  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      1528450   6:1528450   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1528591   6:1528591   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1528727   6:1528727   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1528729   6:1528729   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1528849   6:1528849  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1528884   6:1528884  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1529928   6:1529928   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1530046   6:1530046   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1530421   6:1530421  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1530423   6:1530423   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1530683   6:1530683   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1530941   6:1530941   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1531334   6:1531334   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1531818   6:1531818   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1531837   6:1531837   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1531993   6:1531993  0.0983607     0.104155 
     6      2845386   6:2845386   0.245902      6      1532560   6:1532560   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1532645   6:1532645   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1532691   6:1532691   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1532746   6:1532746   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1532960   6:1532960  0.0655738    0.0244343 
     6      2845386   6:2845386   0.245902      6      1533180   6:1533180   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1533243   6:1533243   0.196721     0.335603 
     6      2845386   6:2845386   0.245902      6      1533296   6:1533296  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1533457   6:1533457   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1533719   6:1533719  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1534127   6:1534127   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1534250   6:1534250   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1534369   6:1534369   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1534525   6:1534525   0.213115     0.400002 
     6      2845386   6:2845386   0.245902      6      1534661   6:1534661   0.360656     0.362098 
     6      2845386   6:2845386   0.245902      6      1534887   6:1534887   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1535173   6:1535173   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1535530   6:1535530   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1535624   6:1535624   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1535656   6:1535656   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1535734   6:1535734   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1535754   6:1535754   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1535809   6:1535809  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1535953   6:1535953   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1536392   6:1536392   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1536729   6:1536729   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1536810   6:1536810   0.245902     0.311332 
     6      2845386   6:2845386   0.245902      6      1536971   6:1536971   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1537010   6:1537010   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1537069   6:1537069   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1537216   6:1537216  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1537337   6:1537337   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1537793   6:1537793   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1538068   6:1538068   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1538110   6:1538110   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1538114   6:1538114   0.278689     0.244178 
     6      2845386   6:2845386   0.245902      6      1538134   6:1538134  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1538497   6:1538497  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1539040   6:1539040   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1539171   6:1539171  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1539174   6:1539174  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1539202   6:1539202   0.163934     0.218042 
