 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12128758   3:12128758   0.131148   0.00201422 
     3     12671802   3:12671802   0.442623      3     12129168   3:12129168   0.311475     0.374815 
     3     12671802   3:12671802   0.442623      3     12129299   3:12129299   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12129322   3:12129322   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12131046   3:12131046   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12132501   3:12132501    0.47541     0.268204 
     3     12671802   3:12671802   0.442623      3     12132997   3:12132997   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12133599   3:12133599   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12133664   3:12133664   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12133829   3:12133829  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12134355   3:12134355  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12134501   3:12134501   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12134602   3:12134602   0.491803     0.171819 
     3     12671802   3:12671802   0.442623      3     12134643   3:12134643   0.491803     0.171819 
     3     12671802   3:12671802   0.442623      3     12134644   3:12134644   0.491803     0.171819 
     3     12671802   3:12671802   0.442623      3     12134936   3:12134936  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12135087   3:12135087   0.131148    0.0578061 
     3     12671802   3:12671802   0.442623      3     12135290   3:12135290   0.459016     0.239794 
     3     12671802   3:12671802   0.442623      3     12135569   3:12135569   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12135739   3:12135739   0.491803     0.171819 
     3     12671802   3:12671802   0.442623      3     12136185   3:12136185   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12136330   3:12136330  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12137013   3:12137013    0.42623     0.250005 
     3     12671802   3:12671802   0.442623      3     12137139   3:12137139   0.393443     0.185628 
     3     12671802   3:12671802   0.442623      3     12137964   3:12137964   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12138611   3:12138611   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12138619   3:12138619   0.393443     0.185628 
     3     12671802   3:12671802   0.442623      3     12138888   3:12138888   0.442623     0.219408 
     3     12671802   3:12671802   0.442623      3     12139202   3:12139202   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12139217   3:12139217   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12139316   3:12139316   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12139911   3:12139911   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12140006   3:12140006  0.0983607    0.0221958 
     3     12671802   3:12671802   0.442623      3     12140010   3:12140010   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12140021   3:12140021   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12140092   3:12140092   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12140129   3:12140129   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12141049   3:12141049   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12141076   3:12141076   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12141375   3:12141375   0.295082     0.337916 
     3     12671802   3:12671802   0.442623      3     12141376   3:12141376   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12142256   3:12142256  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12142825   3:12142825   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12142835   3:12142835   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12142927   3:12142927   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12143033   3:12143033   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12143038   3:12143038   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12143208   3:12143208   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12143434   3:12143434   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12143499   3:12143499   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12143615   3:12143615   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12143790   3:12143790   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12143792   3:12143792   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12143882   3:12143882   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12143908   3:12143908   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12144110   3:12144110   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12144203   3:12144203   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12144289   3:12144289   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12144432   3:12144432   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12145011   3:12145011   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12145482   3:12145482   0.229508   0.00397488 
     3     12671802   3:12671802   0.442623      3     12146153   3:12146153   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12146156   3:12146156   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12146415   3:12146415   0.311475     0.374815 
     3     12671802   3:12671802   0.442623      3     12146634   3:12146634   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12146672   3:12146672   0.114754   0.00871748 
     3     12671802   3:12671802   0.442623      3     12147031   3:12147031   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12147551   3:12147551   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12147791   3:12147791   0.311475     0.374815 
     3     12671802   3:12671802   0.442623      3     12148728   3:12148728   0.491803     0.196898 
     3     12671802   3:12671802   0.442623      3     12149163   3:12149163   0.377049     0.215691 
     3     12671802   3:12671802   0.442623      3     12149180   3:12149180   0.131148   0.00201422 
     3     12671802   3:12671802   0.442623      3     12149225   3:12149225  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12150079   3:12150079   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12150549   3:12150549   0.393443      0.24841 
     3     12671802   3:12671802   0.442623      3     12150687   3:12150687   0.344262     0.365651 
     3     12671802   3:12671802   0.442623      3     12151002   3:12151002  0.0983607    0.0221958 
     3     12671802   3:12671802   0.442623      3     12151033   3:12151033   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12151064   3:12151064   0.393443      0.24841 
     3     12671802   3:12671802   0.442623      3     12151974   3:12151974  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12151992   3:12151992    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12152024   3:12152024    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12152085   3:12152085    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12152351   3:12152351   0.393443      0.24841 
     3     12671802   3:12671802   0.442623      3     12152502   3:12152502    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12152515   3:12152515    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12152552   3:12152552   0.377049     0.239108 
     3     12671802   3:12671802   0.442623      3     12152962   3:12152962    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12153033   3:12153033   0.114754    0.0129365 
     3     12671802   3:12671802   0.442623      3     12153037   3:12153037   0.393443      0.24841 
     3     12671802   3:12671802   0.442623      3     12153552   3:12153552    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12154369   3:12154369   0.131148    0.0227011 
     3     12671802   3:12671802   0.442623      3     12154930   3:12154930   0.114754    0.0129365 
     3     12671802   3:12671802   0.442623      3     12155587   3:12155587   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12155937   3:12155937   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12156013   3:12156013   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12156205   3:12156205   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12156228   3:12156228   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12156229   3:12156229   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12156465   3:12156465  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12156525   3:12156525   0.360656     0.322501 
     3     12671802   3:12671802   0.442623      3     12156596   3:12156596   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12156621   3:12156621  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12157064   3:12157064  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12157451   3:12157451   0.344262     0.365651 
     3     12671802   3:12671802   0.442623      3     12157968   3:12157968   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12158134   3:12158134   0.377049     0.283585 
     3     12671802   3:12671802   0.442623      3     12158390   3:12158390   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12158982   3:12158982   0.459016     0.253817 
